Einlauftrichter - Begrenzungsschalter;Inlet hopper - Limit switch;trémie d'entrée - interrupteur de limitation;Tramoggia di ingresso - Interruttore di fine corsa;Toevoertrechter - Eindschakelaar;Giriş haznesi - Limit anahtarı;Lej wlotowy - Wyłącznik krańcowy;Tolva de entrada - Final de carrera;Впускной бункер - Концевой выключатель;进料斗 - 限位开关;Впускний бункер - Кінцевий вимикач;Beömlő tartály - Végálláskapcsoló;Χοάνη εισόδου - Διακόπτης ορίου
Wenn Sie den Dosierer auf lokal umstellen, dann wird das aktuelle Rezept möglicherweise ungültig, da die Summe der Prozentwerte nicht mehr 100 Prozent erreicht. Trotzdem fortfahren?;If you switch the dosing unit to local, the current recipe may become invalid as the sum of the percentage values no longer reaches 100 per cent. Continue anyway?;Si vous passez le doseur en mode local, il se peut que la recette actuelle ne soit plus valable, car la somme des pourcentages n'atteint plus 100 %. Continuer quand même ?;Se si cambia l'unità di dosaggio in locale, la ricetta attuale potrebbe non essere più valida, poiché la somma dei valori percentuali non raggiunge più il 100%. Continuare comunque?;Als je de doseereenheid omschakelt naar lokaal, kan het huidige recept ongeldig worden omdat de som van de percentagewaarden niet langer 100% bereikt. Toch doorgaan?;Dozajlama ünitesini yerel olarak değiştirirseniz, yüzde değerlerinin toplamı artık yüzde 100'e ulaşmadığından mevcut tarif geçersiz hale gelebilir. Yine de devam edelim mi?;Po przełączeniu jednostki dozującej na lokalną, bieżąca receptura może stać się nieważna, ponieważ suma wartości procentowych nie osiągnie 100 procent. Kontynuować?;Si cambia la unidad de dosificación a local, la receta actual puede quedar invalidada, ya que la suma de los valores porcentuales ya no alcanza el 100%. ¿Continuar de todos modos?;Если вы переключите дозатор на местный, текущий рецепт может стать недействительным, так как сумма процентных значений больше не будет равна 100 процентам. Все равно продолжать?;如果将配料单位切换为本地，当前配方可能会失效，因为百分比值的总和不再达到 100%。继续吗？;Якщо ви перемкнете дозатор на локальний, поточний рецепт може стати недійсним, оскільки сума відсоткових значень більше не досягає 100 відсотків. Все одно продовжувати?;Ha az adagolási egységet helyi egységre váltja, az aktuális recept érvénytelenné válhat, mivel a százalékos értékek összege már nem éri el a 100 százalékot. Akkor is folytassa?;Εάν αλλάξετε τη μονάδα δοσολογίας σε τοπική, η τρέχουσα συνταγή ενδέχεται να καταστεί άκυρη, καθώς το άθροισμα των ποσοστιαίων τιμών δεν φτάνει πλέον το 100 τοις εκατό. Συνεχίζετε ούτως ή άλλως
Das Min. Gewicht definiert die untere Gewichtsgrenze;The min. weight defines the lower weight limit;Le poids min. définit la limite inférieure du poids;Il peso minimo definisce il limite di peso inferiore;Het min. gewicht bepaalt de ondergrens van het gewicht;Min. ağırlık, alt ağırlık sınırını tanımlar;Minimalna waga określa dolny limit wagi;El peso mínimo define el límite inferior de peso;Минимальный вес определяет нижний предел веса;最小重量定义了重量下限;Мінімальна вага визначає нижню межу ваги;A min. súly határozza meg az alsó súlyhatárt.;Το ελάχιστο βάρος καθορίζει το κατώτατο όριο βάρους.
Blitzlampe deaktivieren\nBlitzlampe deaktivieren;Deactivate flash lamp\nDisable flash lamp;Désactiver la lampe à éclats\nDésactiver la lampe à éclats;Disattivare la lampada del flash\nDisattivare la lampada del flash;Flitslicht deactiveren\nFlitslicht deactiveren;Flaş lambasını devre dışı bırak\nFlaş lambasını devre dışı bırak;Wyłącz lampę błyskową\nWyłącz lampę błyskową;Desactivar lámpara de flash\nDesactivar lámpara de flash;Отключение лампы вспышки\nОтключение лампы вспышки;停用闪光灯（disactate flash lamp;Вимкнути лампу спалаху\nВимкнути лампу спалаху;Villanólámpa kikapcsolása\nVillanólámpa kikapcsolása;Απενεργοποίηση της λάμπας φλας\nΑπενεργοποίηση της λάμπας φλας
Steigerung;Increase;Augmentation;Aumento;Verhogen;Artış;Wzrost;Aumentar;Увеличить;增加;Збільшення;Növelje a  címet.;Αύξηση
Drosselung;Throttling;Étranglement;Strozzatura;Smoren;Kısma;Dławienie;Estrangulamiento;Дросселирование;节流;Дроселювання;Throttling;Στραγγαλισμός
Entprellzeit Max-Sensor [s];Debounce time max sensor [s];Temps de rebondissement capteur max [s];Tempo di rimbalzo sensore max [s];Ontstuiter tijd max sensor [s];Debounce süresi maksimum sensör [s];Czas debounce max czujnika [s];Tiempo de rebote máx sensor [s];Время задержки максимального датчика [с];传感器最大消抖时间 [s];Максимальний час відскоку датчика [с];A debounce idő max érzékelő [s];Χρόνος αναπήδησης μέγιστου αισθητήρα [s]
Entprellzeit Min-Sensor [s];Debounce time min sensor [s];Temps de rebondissement capteur mini [s];Tempo di rimbalzo sensore min [s];Ontstuiter tijd min sensor [s];Debounce süresi min sensör [s];Czas odliczania min. czujnika [s];Tiempo de rebote sensor min [s];Время отключения датчика min [с];最小传感器消抖时间 [s];Час відскоку min датчик [с];Elakadásgátlási idő min érzékelő [s];Χρόνος αναπήδησης ελάχιστου αισθητήρα [s]
Einlauftrichter leer [s];Inlet hopper empty [s];Trémie d'entrée vide [s];Tramoggia in ingresso vuota [s];Inlaat trechter leeg [s];Giriş haznesi boş [s];Zbiornik wlotowy pusty [s];Tolva de entrada vacía [s];Входной бункер пуст [с];进料斗清空 [s];Порожній вхідний бункер [с];Beömlő tartály üres [s];Χοάνη εισόδου κενή [s]
Einlauftrichter Überlauf [s];Inlet hopper overflow [s];Débordement de la trémie d'entrée [s];Tracimazione tramoggia in ingresso [s];Inlaat trechter overloop [s];Giriş haznesi taşması [s];Przepełnienie zbiornika wlotowego [s];Desbordamiento de la tolva de entrada [s];Переполнение входного бункера [с];进料斗溢出[秒］;Переповнення вхідного бункера [с];Bemeneti tartály túlfolyása [s];Υπερχείλιση χοάνης εισόδου [s]
Totalisatorimpuls;Totalizer pulse;Impulsion du totalisateur;Impulso totalizzatore;Totalisator puls;Toplayıcı darbesi;Impuls sumatora;Pulso totalizador;Импульс суммирующего устройства;累加器脉冲;Імпульс суматора;Összegző impulzus;Παλμός αθροιστή
Impulsdauer [ms];Pulse duration [ms];Durée de l'impulsion [ms];Durata impulso [ms];Pulsduur [ms];Darbe süresi [ms];Czas trwania impulsu [ms];Duración del pulso [ms];Длительность импульса [mс];脉冲持续时间 [ms］;Тривалість імпульсу [ms];Impulzus időtartama [ms];Διάρκεια παλμού [ms]
Zeitintervall Sollwertzunahme [s];Time interval setpoint increase [s];Intervalle de temps augmentation de la valeur de consigne [s];Intervallo di tempo aumento setpoint [s];Tijdsinterval setpointverhoging [s];Zaman aralığı ayar noktası artışı [s];Przedział czasu zwiększania wartości zadanej [s];Intervalo de tiempo para aumentar la consigna [s];Интервал времени увеличения уставки [с];设定点增加的时间间隔 [s］;Збільшення уставки часового інтервалу [с];A beállított érték növelésének időintervalluma [s];Χρονικό διάστημα αύξησης σημείου ρύθμισης [s]
Zeitintervall Sollwertabnahme [s];Time interval setpoint decrease [s];Intervalle de temps diminution de la valeur de consigne [s];Intervallo di tempo diminuzione del setpoint [s];Tijdsinterval verlaging streefwaarde [s];Zaman aralığı ayar noktası düşüşü [s];Przedział czasowy zmniejszania wartości zadanej [s];Intervalo de tiempo de disminución de la consigna [s];Уменьшение уставки за временной интервал [с];设定点降低的时间间隔 [s］;Зменшення уставки за часовим інтервалом [с];A beállított érték csökkenésének időintervalluma [s];Χρονικό διάστημα μείωσης σημείου ρύθμισης [s]
Sollwertabnahme [kg/h];Setpoint decrease [kg/h];Diminution de la valeur de consigne [kg/h];Diminuzione del setpoint [kg/h];Verlaging streefwaarde [kg/h];Ayar noktası düşüşü [kg/h];Zmniejszenie wartości zadanej [kg/h];Disminución de la consigna [kg/h];Уменьшение уставки [кг/ч];设定点降低 [kg/h］;Зменшення уставки [кг/год];Beállítási pont csökkenése [kg/h];Μείωση σημείου ρύθμισης [kg/h]
Sollwertzunahme [kg/s];Setpoint increase [kg/s];Augmentation de la valeur de consigne [kg/s];Aumento del setpoint [kg/s];Streefwaarde toename [kg/s];Ayar noktası artışı [kg/s];Wzrost wartości zadanej [kg/s];Aumento consigna [kg/s];Увеличение уставки [кг/с];设定点增加 [kg/s］;Збільшення уставки [кг/с];Beállítási pont növelése [kg/s];Αύξηση σημείου ρύθμισης [kg/s]
Die Schrittweite definiert, bei welchem Totalisatorsprung ein neuer Impuls am Digitalausgang erzeugt wird;The increment defines the totalizer step at which a new pulse is generated at the digital output;L'incrément définit à quel saut de totalisateur une nouvelle impulsion est générée à la sortie numérique.;L'incremento definisce il passo del totalizzatore al quale viene generato un nuovo impulso sull'uscita digitale.;De toename definieert de totalisatorstap waarbij een nieuwe puls wordt gegenereerd op de digitale uitgang.;Artış, dijital çıkışta yeni bir darbenin üretildiği toplayıcı adımını tanımlar;Przyrost określa krok sumatora, przy którym generowany jest nowy impuls na wyjściu cyfrowym.;El incremento define el paso del totalizador en el que se genera un nuevo pulso en la salida digital;Приращение определяет шаг суммирования, при котором на цифровом выходе генерируется новый импульс;增量定义在数字输出端产生新脉冲的累加器步长。;Крок визначає крок суматора, з яким на цифровому виході генерується новий імпульс;Az inkrement határozza meg azt az összegző lépést, amelynél egy új impulzus generálódik a digitális kimeneten.;Η προσαύξηση ορίζει το βήμα του αθροιστή στο οποίο παράγεται νέος παλμός στην ψηφιακή έξοδο
Die Impulsdauer definiert, wie lange ein Impuls am Digitalausgang anstehen soll;The pulse duration defines how long a pulse should be present at the digital output;La durée d'impulsion définit la durée pendant laquelle une impulsion doit être présente à la sortie numérique.;La durata dell'impulso definisce la durata dell'impulso sull'uscita digitale.;De pulsduur bepaalt hoe lang er een puls moet zijn op de digitale uitgang.;Darbe süresi, dijital çıkışta bir darbenin ne kadar süreyle mevcut olması gerektiğini tanımlar;Czas trwania impulsu określa, jak długo impuls powinien być obecny na wyjściu cyfrowym.;La duración del impulso define el tiempo que un impulso debe estar presente en la salida digital.;Длительность импульса определяет, как долго импульс должен присутствовать на цифровом выходе;脉冲持续时间定义脉冲在数字输出端出现的时间长度;Тривалість імпульсу визначає, як довго імпульс повинен бути присутнім на цифровому виході;Az impulzus időtartama határozza meg, hogy mennyi ideig legyen impulzus a digitális kimeneten.;Η διάρκεια του παλμού ορίζει για πόσο χρονικό διάστημα θα πρέπει να υπάρχει ένας παλμός στην ψηφιακή έξοδο.
Überfütterter Einlauftrichter - Begrenzungsschalter;Overfed feed hopper - limit switch;Trémie d'entrée suralimentée - commutateur de limitation;Tramoggia di alimentazione sovralimentata - interruttore di limite;Overvoerde invoertrechter - eindschakelaar;Aşırı beslenen besleme hunisi - limit anahtarı;Przepełniony kosz zasypowy - wyłącznik krańcowy;Tolva de alimentación sobrealimentada - final de carrera;Переполненный бункер для корма - концевой выключатель;进料斗进料过多 - 限位开关;Переповнений завантажувальний бункер - кінцевий вимикач;Túltöltött adagolótároló - végálláskapcsoló;Χοάνη τροφοδοσίας με υπερπλήρωση - οριακός διακόπτης
Dieser Wert legt fest, um wieviel der Sollwert nach jedem Zeitintervall angehoben wird;This value defines by how much the set value is increased after each time interval;Cette valeur détermine de combien la valeur de consigne est augmentée après chaque intervalle de temps.;Questo valore definisce di quanto viene aumentato il setpoint dopo ogni intervallo di tempo;Deze waarde bepaalt met hoeveel het setpoint wordt verhoogd na elk tijdsinterval.;Bu değer, her zaman aralığından sonra ayar noktasının ne kadar artırılacağını tanımlar;Ta wartość określa, o ile wartość zadana jest zwiększana po każdym interwale czasowym.;Este valor define en cuánto se incrementa la consigna después de cada intervalo de tiempo;Это значение определяет, на сколько увеличивается уставка после каждого временного интервала;该值定义每个时间间隔后设定点的增加幅度;Ця величина визначає, на скільки збільшується задане значення після кожного часового інтервалу;Ez az érték határozza meg, hogy minden időintervallum után mennyivel emelkedjen a beállított érték.;Αυτή η τιμή ορίζει κατά πόσο αυξάνεται το σημείο ρύθμισης μετά από κάθε χρονικό διάστημα
Dieser Wert legt fest, um wieviel der Sollwert nach jedem Zeitintervall verringert wird;This value determines by how much the setpoint is reduced after each time interval;Cette valeur détermine de combien la valeur de consigne est diminuée après chaque intervalle de temps.;Questo valore determina di quanto viene ridotto il setpoint dopo ogni intervallo di tempo;Deze waarde bepaalt met hoeveel het setpoint na elk tijdsinterval wordt verlaagd;Bu değer, her zaman aralığından sonra ayar noktasının ne kadar azaltılacağını belirler;Ta wartość określa, o ile wartość zadana jest zmniejszana po każdym interwale czasowym.;Este valor determina en cuánto se reduce la consigna después de cada intervalo de tiempo;Это значение определяет, на сколько уменьшается уставка после каждого временного интервала;该值确定每个时间间隔后设定点降低的幅度;Це значення визначає, на скільки зменшується задане значення після кожного часового інтервалу;Ez az érték határozza meg, hogy minden időintervallum után mennyivel csökkenjen a beállított érték.;Αυτή η τιμή καθορίζει κατά πόσο μειώνεται το σημείο ρύθμισης μετά από κάθε χρονικό διάστημα
Dieser Wert legt das Zeitintervall fest, wann der Sollwert wieder zunimmt;This value defines the time interval when the setpoint value increases again;Cette valeur détermine l'intervalle de temps à partir duquel la valeur de consigne augmente à nouveau.;Questo valore definisce l'intervallo di tempo in cui il valore nominale aumenta di nuovo;Deze waarde bepaalt het tijdsinterval wanneer de gewenste waarde weer toeneemt;Bu değer, ayar noktası değerinin tekrar arttığı zaman aralığını tanımlar;Ta wartość określa przedział czasu, w którym wartość zadana ponownie wzrasta;Este valor define el intervalo de tiempo en el que el valor de consigna vuelve a aumentar;Это значение определяет интервал времени, когда значение уставки снова увеличивается;该值确定设定值再次增加的时间间隔;Це значення визначає інтервал часу, через який задане значення знову збільшується;Ez az érték határozza meg azt az időintervallumot, amikor a beállított érték ismét megemelkedik.;Αυτή η τιμή καθορίζει το χρονικό διάστημα κατά το οποίο η τιμή του σημείου ρύθμισης αυξάνεται και πάλι
Dieser Wert legt das Zeitintervall fest, wann der Sollwert wieder verringert wird;This value defines the time interval when the setpoint is reduced again;Cette valeur détermine l'intervalle de temps à partir duquel la valeur de consigne est à nouveau diminuée.;Questo valore definisce l'intervallo di tempo in cui il valore nominale viene nuovamente ridotto.;Deze waarde bepaalt het tijdsinterval wanneer de gewenste waarde weer wordt verlaagd;Bu değer, ayar noktasının tekrar azaltıldığı zaman aralığını tanımlar;Ta wartość określa przedział czasu, w którym wartość zadana jest ponownie zmniejszana;Este valor define el intervalo de tiempo cuando el valor de consigna se reduce de nuevo;Это значение определяет интервал времени, когда значение уставки снова уменьшается;该值确定设定值再次降低的时间间隔;Це значення визначає, через який проміжок часу задане значення знову зменшується;Ez az érték határozza meg azt az időintervallumot, amikor a beállított érték ismét csökken.;Η τιμή αυτή καθορίζει το χρονικό διάστημα κατά το οποίο η τιμή του σημείου ρύθμισης μειώνεται εκ νέου
Einlauftrichter leer;Inlet hopper empty;Trémie d'entrée vide;Tramoggia in ingresso vuota;Toevoer trechter leeg;Giriş haznesi boş;Zbiornik wlotowy pusty;Tolva de entrada vacía;Входной бункер пуст;进料斗清空;Впускний бункер порожній;A betöltő tartály üres;Χοάνη εισόδου κενή
Einlauftrichter Überlauf;Inlet hopper overflow;Débordement de la trémie d'entrée;Tracimazione della tramoggia in ingresso;Toevoer trechter overstroom;Giriş haznesi taşması;Przepełnienie zbiornika wlotowego;Desbordamiento de la tolva de entrada;Переполнение входного бункера;进料斗溢出;Впускний бункер переповнений;Bemeneti tartály túlcsordulás;Υπερχείλιση χοάνης εισόδου
Gesamttotalisator;Total totalizer;Totalisateur général;Totalizzatore totale;Totaal totalisator;Toplam toplayıcı;Sumator całkowity;Totalizador total;Тотализатор;总累加器;Сумарний лічильник;Teljes összegző;Συνολικός αθροιστής
Linientotalisator;Line totalizer;Totalisateur de ligne;Totalizzatore di linea;Lijn totalisator;Hat toplayıcı;Sumator liniowy;Totalizador de línea;Линейный сумматор;线路累加器;Лінійний суматор;Vonalösszegző;Αθροιστής γραμμής
Gesamtsollwert;Total setpoint;Consigne totale;Setpoint totale;Totaal instelpunt;Toplam ayar noktası;Łączna nastawa;Consigna total;Суммарная уставка;总设定点;Сумарна уставка;Teljes beállítási pont;Συνολικό σημείο ρύθμισης
TotalisatorImpuls;Totalizer pulses;Impulsions du totalisateur;Impulsi del totalizzatore;Pulsen totalisator;Toplayıcı darbeleri;Impulsy totalizatora;Pulsos del totalizador;Импульсы суммирующего устройства;累加器脉冲;Імпульси суматора;Összegző impulzusok;Παλμοί αθροιστή
Start Dosierer leer [s];Start dosing unit empty [s];Démarrage doseur vide [s];Avvio del dosatore vuoto [s];Start doseereenheid leeg [s];Dozajlama ünitesini boş başlat [s];Start dozownika pusty [s];Inicio dosificador vacío [s];Пуск дозатора вхолостую [с];开始配料装置清空 [s];Запуск порожнього дозатора [с];Adagolóegység indítása üres [s];Έναρξη δοσομετρικής μονάδας κενή [s]
Impulsdauer [s];Pulse duration [s];Durée de l'impulsion [s];Durata dell'impulso [s];Pulsduur [s];Darbe süresi [s];Czas trwania impulsu [s];Duración del impulso [s];Длительность импульса [с];脉冲持续时间 [s］;Тривалість імпульсу [с];Impulzus időtartama [s];Διάρκεια παλμού [s]
Gain in weight batcher - GWB;Gain in weight batcher - GWB;Gain dans le batteur de poids - GWB;Dosatore a guadagno di peso - GWB;Gewichtstoename batcher - GWB;Ağırlık taşıyıcıda kazanç - GWB;Dozownik z przyrostem masy - GWB;Dosificador de ganancia de peso - GWB;Дозатор для увеличения веса - GWB;增重配料机 - GWB;Дозатор набору ваги - GWB;Súlygyarapodás adagolóban - GWB;Αύξηση βάρους δοσομετρητή - GWB
Integral control port batcher - ICB;Integral control port batcher - ICB;Integral control port batcher - ICB;Dosatore con porta di controllo integrale - ICB;Integrale controlepoort batcher - ICB;İntegral kontrol portlu harmanlayıcı - ICB;Zintegrowany dozownik portu sterowania - ICB;Dosificador de puerto de control integral - ICB;Дозатор с интегрированным портом управления - ICB;积分控制口配料机 - ICB;Дозатор з інтегрованим портом керування - ICB;Integrált vezérlőport adagoló - ICB;Δοσομετρητής θύρας ολοκληρωμένου ελέγχου - ICB
Einlauftrichter - Sensoreinstellungen;Inlet hopper - sensor settings;Trémie d'entrée - Réglages du capteur;Tramoggia di alimentazione - Impostazioni del sensore;Voerbak - sensorinstellingen;Besleme hunisi - sensör ayarları;Lej zasypowy - ustawienia czujnika;Tolva de alimentación - ajustes del sensor;Загрузочный бункер - настройки датчика;进料斗 - 传感器设置;Бункер подачі - налаштування датчика;Adagoló tartály - érzékelő beállításai;Χοάνη τροφοδοσίας - ρυθμίσεις αισθητήρα
Dieser Alarm wird angezeigt, wenn sich über einen definierten Zeitraum kein Material mehr im Einlauftrichter befindet;This alarm is displayed if there is no more material in the feed hopper for a defined period of time;Cette alarme s'affiche lorsqu'il n'y a plus de matériau dans la trémie d'entrée pendant une période définie.;Questo allarme viene visualizzato se non c'è più materiale nella tramoggia di alimentazione per un periodo di tempo definito.;Dit alarm wordt weergegeven als er gedurende een bepaalde tijd geen materiaal meer in de voorraadtrechter zit.;Bu alarm, besleme hunisinde belirli bir süre boyunca daha fazla malzeme yoksa görüntülenir;Ten alarm jest wyświetlany, jeśli w zbiorniku nie ma już materiału przez określony czas.;Esta alarma se muestra si no hay más material en la tolva de alimentación durante un periodo de tiempo definido;Этот сигнал отображается, если в течение определенного периода времени в загрузочном бункере больше нет материала;如果在规定时间内进料斗中没有物料，则显示该警报;Сигнал тривоги з'являється, якщо протягом певного періоду часу в завантажувальному бункері більше немає матеріалу;Ez a riasztás akkor jelenik meg, ha egy meghatározott ideig nincs több anyag az adagoló tartályban.;Αυτός ο συναγερμός εμφανίζεται εάν δεν υπάρχει άλλο υλικό στη χοάνη τροφοδοσίας για ένα καθορισμένο χρονικό διάστημα
Dieser Alarm wird angezeigt, wenn über einen definierten Zeitraum der obere Begrenzungssensor aktiviert ist;This alarm is displayed if the upper limit sensor is activated for a defined period of time;Cette alarme s'affiche lorsque le capteur de limite supérieure est activé pendant une période définie.;Questo allarme viene visualizzato se il sensore del limite superiore viene attivato per un periodo di tempo definito.;Dit alarm wordt weergegeven als de sensor voor de bovenste limiet gedurende een bepaalde periode wordt geactiveerd.;Bu alarm, üst limit sensörü belirli bir süre boyunca etkinleştirilirse görüntülenir;Ten alarm jest wyświetlany, jeśli czujnik górnego limitu jest aktywny przez określony czas.;Esta alarma se muestra si el sensor de límite superior está activado durante un periodo de tiempo definido;Этот сигнал отображается, если датчик верхнего предела активирован в течение определенного периода времени;如果上限传感器在规定时间内被激活，则显示此警报;Сигнал тривоги з'являється, якщо датчик верхньої межі спрацьовує протягом певного періоду часу;Ez a riasztás akkor jelenik meg, ha a felső határérték-érzékelő egy meghatározott ideig aktiválódik.;Αυτός ο συναγερμός εμφανίζεται εάν ο αισθητήρας άνω ορίου είναι ενεργοποιημένος για ένα καθορισμένο χρονικό διάστημα.
Wägezelle Mingewicht;Min. weight load cell;Cellule de pesée Poids minimal;Cella di carico del peso minimo;Min. gewicht load cell;Min. ağırlık yük hücresi;Min. czujnik wagowy;Célula de carga de peso mín.;Датчик минимального веса;最小重量传感器;Тензодатчик мінімальної ваги;Minimális súly terhelésmérő cella;Ελάχιστο βάρος κυψέλης φορτίου
Wägezelle Mingewicht;Min. weight load cell;Cellule de pesée poids mini;Peso minimo cella di carico;Min. gewicht laadcel;Min. ağırlık yük hücresi;Min. waga czujnika wagowego;Célula de carga de peso mín.;Датчик минимального веса;最小重量称重传感器;Датчик мінімальної ваги;Minimális súly terhelésmérő cella;Ελάχιστο βάρος κυψέλης φορτίου
Drehzahl zu niedrig;Speed too low;Vitesse de rotation trop faible;Velocità troppo bassa;Te lage snelheid;Hız çok düşük;Zbyt niska prędkość;Velocidad demasiado baja;Слишком низкая скорость;速度过低;Занадто низька швидкість;Túl alacsony sebesség;Πολύ χαμηλή ταχύτητα
Dieser Alarm wird angezeigt, wenn die Drehzahl zu niedrig ist;This alarm is displayed if the speed is too low;Cette alarme s'affiche lorsque la vitesse est trop basse.;Questo allarme viene visualizzato se la velocità è troppo bassa.;Dit alarm wordt weergegeven als de snelheid te laag is.;Hız çok düşükse bu alarm görüntülenir;Ten alarm jest wyświetlany, jeśli prędkość jest zbyt niska.;Esta alarma se muestra si la velocidad es demasiado baja;Этот сигнал отображается, если скорость слишком низкая.;如果速度过低，则显示此警报;Цей сигнал тривоги відображається, якщо швидкість занадто низька;Ez a riasztás akkor jelenik meg, ha a sebesség túl alacsony.;Αυτός ο συναγερμός εμφανίζεται εάν η ταχύτητα είναι πολύ χαμηλή
Drehzahl zu hoch;Speed too high;Vitesse trop élevée;Velocità troppo alta;Te hoge snelheid;Hız çok yüksek;Zbyt wysoka prędkość;Velocidad demasiado alta;Слишком высокая скорость;速度过高;Занадто висока швидкість;Túl magas sebesség;Πολύ υψηλή ταχύτητα
Dieser Alarm wird angezeigt, wenn die Drehzahl zu hoch ist;This alarm is displayed if the speed is too high;Cette alarme s'affiche lorsque la vitesse de rotation est trop élevée.;Questo allarme viene visualizzato se la velocità è troppo alta.;Dit alarm wordt weergegeven als de snelheid te hoog is;Hız çok yüksekse bu alarm görüntülenir;Ten alarm jest wyświetlany, jeśli prędkość jest zbyt wysoka.;Esta alarma se muestra si la velocidad es demasiado alta;Этот сигнал отображается при слишком высокой скорости.;速度过高时显示此警报;Сигнал тривоги з'являється, якщо частота обертання занадто висока;Ez a riasztás akkor jelenik meg, ha a sebesség túl magas.;Αυτός ο συναγερμός εμφανίζεται εάν η ταχύτητα είναι πολύ υψηλή.
Unterfütterter Einlauftrichter - Begrenzungsschalter;Underfed feed hopper - limit switch;Trémie d'entrée doublée - interrupteur de limitation;Tramoggia di alimentazione sottoalimentata - interruttore di fine corsa;Te weinig toevoer - eindschakelaar;Yetersiz beslenen besleme hunisi - limit anahtarı;Niedopełniony kosz zasypowy - wyłącznik krańcowy;Tolva de alimentación insuficientemente alimentada - interruptor de fin de carrera;Недополненный бункер для корма - концевой выключатель;进料斗进料不足 - 限位开关;Бункер для подачі корму - кінцевий вимикач;Alultáplált adagoló tartály - végálláskapcsoló;Χοάνη τροφοδοσίας με ανεπαρκή τροφή - οριακός διακόπτης
